ACCIDENT_NO,Date,SEVERITY,SPEED_ZONE,VehicleType,VEHICLE_MAKE
32004014760,5/04/2004,3,60,Motor Cycle,HONDA 
32004014890,5/04/2004,3,60,Car,MITSUB
32004014937,5/04/2004,2,80,Motor Cycle,H DAV 
32004015075,5/04/2004,3,100,Car,HONDA 
32004015268,5/04/2004,3,70,Car,HOLDEN
32004015274,5/04/2004,2,100,Car,STAT M
32004015362,5/04/2004,2,60,Car,HONDA 
32004015366,5/04/2004,3,60,Car,MAZDA 
32004015382,5/04/2004,3,50,Car,SUZUKI
32004015633,5/04/2004,2,60,Car,HOLDEN
32004015768,5/04/2004,3,60,Car,FORD  
32004015944,5/04/2004,3,60,Motor Cycle,SUZUKI
32004016068,5/04/2004,3,60,Other Vehicle,HOLDEN
32004018443,5/04/2004,3,60,Car,DATSUN
42004014961,5/04/2004,3,60,Truck,MITSUB
42004015039,5/04/2004,2,70,Truck,HONDA 
42004015194,5/04/2004,3,60,Car,TOYOTA
42004015220,5/04/2004,2,60,Car,NISSAN
42004015283,5/04/2004,2,100,Car,DAEWOO
42004015415,5/04/2004,3,60,Truck,NISSAN
42004015665,5/04/2004,2,100,Car,FORD  
42004015812,5/04/2004,3,60,Car,FORD  
42004015864,5/04/2004,3,60,Truck,HOLDEN
52004014708,5/04/2004,1,60,Car,HOLDEN
52004015016,5/04/2004,3,100,Car,TOYOTA
52004015139,5/04/2004,3,100,Car,FORD  
52004015310,5/04/2004,2,60,Truck,TOYOTA
52004015494,5/04/2004,3,60,Car,TOYOTA
52004015645,5/04/2004,2,60,Car,HYNDAI
52004015697,5/04/2004,3,100,Truck,HOLDEN
52004017130,5/04/2004,3,50,Car,HOLDEN
12004014922,5/05/2004,3,60,Car,HOLDEN
12004015157,5/05/2004,2,60,Truck,MITSUB
12004015680,5/05/2004,3,60,Car,HOLDEN
12004015901,5/05/2004,3,60,Car,HYNDAI
12004022381,5/05/2004,3,60,Truck,FORD  
12005003091,5/05/2004,3,999,Bicycle,Unknown
22004014946,5/05/2004,3,100,Taxi,FORD  
22004015048,5/05/2004,3,60,Car,NISSAN
22004015059,5/05/2004,2,100,Taxi,FORD  
22004015061,5/05/2004,2,100,Car,MAZDA 
22004015069,5/05/2004,3,100,Motor Cycle,HONDA 
22004015253,5/05/2004,3,80,Car,MITSUB
22004015558,5/05/2004,3,80,Car,NISSAN
22004015571,5/05/2004,2,60,Car,FORD  
22004016007,5/05/2004,3,60,Truck,DAEWOO
22004018338,5/05/2004,2,60,Car,VOLVO 
22005002489,5/05/2004,2,100,Car,HOLDEN
32004014892,5/05/2004,3,50,Other Vehicle,MAZDA 
32004015029,5/05/2004,3,50,Motor Cycle,YAMAHA
32004015316,5/05/2004,1,50,Car,SUBARU
32004015368,5/05/2004,3,60,Motor Cycle,H DAV 
32004015378,5/05/2004,2,60,Car,HOLDEN
32004015384,5/05/2004,3,100,Truck,MITSUB
32004015583,5/05/2004,3,70,Bus/Coach,Unknown
32004018540,5/05/2004,3,90,Car,FORD  
32004019113,5/05/2004,3,50,Other Vehicle,TOYOTA
32004031534,5/05/2004,3,60,Car,FORD  
42004014776,5/05/2004,3,80,Car,HOLDEN
42004015097,5/05/2004,3,60,Car,NISSAN
42004015214,5/05/2004,3,100,Car,Unknown
42004015302,5/05/2004,2,100,Car,FORD  
42004015352,5/05/2004,3,70,Car,TOYOTA
42004015393,5/05/2004,3,60,Bicycle,Unknown
42004015394,5/05/2004,2,80,Car,FORD  
42004015395,5/05/2004,2,50,Truck,HOLDEN
42004015424,5/05/2004,3,80,Motor Cycle,HONDA 
42004015441,5/05/2004,3,60,Car,FORD  
42004016245,5/05/2004,3,60,Car,TOYOTA
42004017099,5/05/2004,3,60,Taxi,FORD  
42004019091,5/05/2004,3,70,Car,HOLDEN
52004015182,5/05/2004,2,60,Other Vehicle,HOLDEN
52004015185,5/05/2004,3,50,Truck,MITSUB
52004015256,5/05/2004,2,60,Car,NISSAN
52004015431,5/05/2004,3,100,Car,MITSUB
52004016003,5/05/2004,3,60,Car,TOYOTA
52004017089,5/05/2004,2,60,Motor Cycle,B M W 
12004015279,5/06/2004,3,60,Car,NISSAN
12004015287,5/06/2004,2,70,Car,MAZDA 
12004015338,5/06/2004,3,80,Car,B M W 
12004015514,5/06/2004,3,70,Car,HOLDEN
12004015525,5/06/2004,2,50,Car,FORD  
12004015573,5/06/2004,3,60,Motor Cycle,YAMAHA
12004015695,5/06/2004,3,60,Car,FORD  
12004015720,5/06/2004,3,60,Truck,MAZDA 
12004015845,5/06/2004,2,60,Motor Cycle,YAMAHA
12004016301,5/06/2004,2,60,Car,FORD  
12004016981,5/06/2004,3,60,Car,TOYOTA
12005016529,5/06/2004,3,60,Bus/Coach,MERC B
22004015166,5/06/2004,3,60,Bicycle,Unknown
22004015171,5/06/2004,3,60,Truck,MITSUB
22004015240,5/06/2004,3,100,Car,Unknown
22004015244,5/06/2004,2,60,Bicycle,Unknown
22004015260,5/06/2004,2,100,Motor Cycle,HONDA 
22004015317,5/06/2004,1,100,Car,MERC B
22004015363,5/06/2004,3,60,Car,NISSAN
22004015559,5/06/2004,3,80,Truck,HOLDEN
22004015749,5/06/2004,3,100,Car,HYNDAI
22004015917,5/06/2004,3,60,Car,MERC B
22004016850,5/06/2004,3,100,Car,TOYOTA
22004018746,5/06/2004,2,999,Car,Unknown
22004039740,5/06/2004,3,50,Car,HONDA 
32004015379,5/06/2004,3,60,Car,FORD  
32004015599,5/06/2004,3,60,Car,HOLDEN
32004015627,5/06/2004,3,60,Car,FORD  
32004015769,5/06/2004,3,60,Car,SEDAN 
32004015780,5/06/2004,3,60,Car,NISSAN
32005000617,5/06/2004,3,60,Other Vehicle,NISSAN
42004015121,5/06/2004,3,70,Motor Cycle,H DAV 
42004015124,5/06/2004,3,80,Car,FORD  
42004015213,5/06/2004,3,60,Car,HOLDEN
42004015248,5/06/2004,3,50,Car,MAZDA 
42004015307,5/06/2004,3,70,Truck,FORD  
42004015397,5/06/2004,3,100,Truck,MITSUB
42004015988,5/06/2004,3,50,Car,MITSUB
42004016335,5/06/2004,3,60,Bicycle,Unknown
42004018446,5/06/2004,3,100,Truck,FORD  
42004038950,5/06/2004,3,80,Car,MAZDA 
52004015120,5/06/2004,3,100,Car,HOLDEN
52004015145,5/06/2004,2,100,Car,MITSUB
52004015233,5/06/2004,2,50,Car,MITSUB
52004015421,5/06/2004,3,50,Car,TOYOTA
52004015535,5/06/2004,3,60,Other Vehicle,TOYOTA
52004015816,5/06/2004,3,60,Other Vehicle,TOYOTA
52004015922,5/06/2004,1,100,Car,SUBARU
52004015973,5/06/2004,3,100,Car,NISSAN
52004015976,5/06/2004,2,100,Car,HOLDEN
52004016347,5/06/2004,2,70,Other Vehicle,MITSUB
12004015262,5/07/2004,3,50,Car,TOYOTA
12004015343,5/07/2004,3,999,Motor Cycle,YAMAHA
12004015507,5/07/2004,2,70,Car,HYNDAI
12004015543,5/07/2004,2,60,Car,Unknown
12004015687,5/07/2004,3,60,Car,HOLDEN
12004015698,5/07/2004,3,60,Car,FORD  
12004015700,5/07/2004,2,70,Tram,Unknown
12004015712,5/07/2004,2,60,Motor Cycle,B M W 
12004015718,5/07/2004,3,60,Car,TOYOTA
12004015849,5/07/2004,2,100,Motor Cycle,KAWASA
12004018228,5/07/2004,3,60,Truck,MACK  
22004015162,5/07/2004,2,70,Car,HOLDEN
22004015163,5/07/2004,2,50,Car,SUZUKI
22004015373,5/07/2004,3,60,Bus/Coach,SCANIA
22004015808,5/07/2004,3,60,Car,FORD  
22004016803,5/07/2004,3,60,Bicycle,Unknown
22004018463,5/07/2004,2,60,Bicycle,Unknown
22004019633,5/07/2004,3,100,Car,TOYOTA
22004029980,5/07/2004,3,100,Car,HOLDEN
32004015614,5/07/2004,2,110,Car,HOLDEN
32004015615,5/07/2004,2,60,Car,FORD  
32004015635,5/07/2004,2,100,Car,HOLDEN
32004015639,5/07/2004,2,60,Car,FORD  
32004015794,5/07/2004,3,60,Car,SUZUKI
32004016599,5/07/2004,2,60,Car,MITSUB
32004016600,5/07/2004,3,60,Car,TOYOTA
32004018236,5/07/2004,3,90,Car,MITSUB
42004015389,5/07/2004,3,60,Truck,Unknown
42004015392,5/07/2004,3,60,Car,Unknown
42004015488,5/07/2004,2,60,Car,NISSAN
42004015585,5/07/2004,2,70,Car,NISSAN
42004015628,5/07/2004,2,50,Car,FORD  
42004015655,5/07/2004,2,60,Car,TOYOTA
42004015774,5/07/2004,2,60,Car,HOLDEN
42004015836,5/07/2004,3,50,Motor Cycle,HONDA 
42004015995,5/07/2004,3,60,Car,HOLDEN
42004016002,5/07/2004,3,60,Bicycle,Unknown
42004016023,5/07/2004,3,60,Car,FORD  
42004016225,5/07/2004,3,70,Car,FORD  
42004016512,5/07/2004,3,100,Car,FORD  
52004015489,5/07/2004,3,60,Car,NISSAN
52004015500,5/07/2004,3,80,Other Vehicle,TOYOTA
52004015833,5/07/2004,2,80,Car,TOYOTA
52004015889,5/07/2004,2,80,Car,HOLDEN
52004016131,5/07/2004,3,80,Other Vehicle,FORD  
52004016562,5/07/2004,3,70,Car,HOLDEN
52004017973,5/07/2004,3,50,Car,PORSCH
12004015300,5/08/2004,3,999,Car,HONDA 
12004015309,5/08/2004,1,60,Taxi,FORD  
12004015341,5/08/2004,3,50,Car,HOLDEN
12004015499,5/08/2004,3,80,Car,DAIHAT
12004015534,5/08/2004,3,60,Car,TOYOTA
12004015564,5/08/2004,3,100,Car,FORD  
12004015682,5/08/2004,2,60,Motor Cycle,DUCATI
12004015716,5/08/2004,2,999,Taxi,FORD  
12004015852,5/08/2004,2,50,Car,Unknown
12004015905,5/08/2004,2,60,Truck,HOLDEN
12004015992,5/08/2004,2,80,Car,TOYOTA
12004016334,5/08/2004,3,60,Car,FORD  
12004016345,5/08/2004,3,60,Car,MITSUB
12004017529,5/08/2004,3,999,Car,MITSUB
22004015172,5/08/2004,3,60,Car,HOLDEN
22004015405,5/08/2004,3,100,Taxi,Unknown
22004015416,5/08/2004,3,70,Car,HONDA 
22004015739,5/08/2004,3,50,Truck,SUBARU
22004015860,5/08/2004,3,60,Truck,HOLDEN
22004016162,5/08/2004,3,100,Car,MERC B
22004018277,5/08/2004,3,60,Car,HOLDEN
32004015138,5/08/2004,1,50,Car,FORD  
32004015200,5/08/2004,2,60,Car,ROVER 
32004015516,5/08/2004,1,100,Car,FORD  
32004015782,5/08/2004,3,60,Car,TOYOTA
32004015950,5/08/2004,3,60,Truck,FORD  
32004016066,5/08/2004,2,60,Car,HOLDEN
32004016224,5/08/2004,3,60,Car,MITSUB
42004015391,5/08/2004,3,60,Car,FORD  
42004015398,5/08/2004,3,100,Car,NISSAN
42004015404,5/08/2004,3,80,Car,HOLDEN
42004015636,5/08/2004,3,50,Car,Unknown
42004015650,5/08/2004,2,50,Bicycle,Unknown
42004015853,5/08/2004,3,100,Bicycle,Unknown
42004015865,5/08/2004,2,60,Truck,Unknown
42004015969,5/08/2004,3,60,Other Vehicle,HOLDEN
52004015445,5/08/2004,3,100,Car,TOYOTA
52004015478,5/08/2004,2,60,Car,HOLDEN
52004015487,5/08/2004,3,100,Other Vehicle,TOYOTA
52004015637,5/08/2004,3,60,Car,NISSAN
12004015140,5/09/2004,1,70,Car,FORD  
12004015335,5/09/2004,3,60,Unknown,Unknown
12004015855,5/09/2004,2,50,Bicycle,Unknown
12004016195,5/09/2004,3,60,Bicycle,Unknown
12004016318,5/09/2004,3,50,Car,HOLDEN
22004015450,5/09/2004,3,70,Car,TOYOTA
22004015551,5/09/2004,2,60,Car,TOYOTA
22004015555,5/09/2004,3,100,Car,FORD  
22004015560,5/09/2004,2,70,Motor Cycle,BUELL 
22004015755,5/09/2004,3,100,Motor Cycle,HONDA 
22004016190,5/09/2004,2,100,Taxi,FORD  
22004018462,5/09/2004,3,60,Car,TOYOTA
22004019420,5/09/2004,3,60,Truck,Unknown
32004014838,5/09/2004,1,100,Other Vehicle,TOYOTA
32004015360,5/09/2004,2,100,Car,HOLDEN
32004015367,5/09/2004,2,100,Car,NISSAN
32004015607,5/09/2004,3,80,Other Vehicle,FORD  
32004015629,5/09/2004,2,60,Car,MAZDA 
32004015660,5/09/2004,3,60,Car,HOLDEN
32004015964,5/09/2004,3,50,Car,HOLDEN
32004015971,5/09/2004,3,100,Car,FORD  
32004016489,5/09/2004,3,100,Truck,INTERN
32004017680,5/09/2004,3,50,Car,DAEWOO
42004015133,5/09/2004,1,80,Unknown,Unknown
42004015291,5/09/2004,3,60,Car,HOLDEN
42004015762,5/09/2004,2,100,Car,TOYOTA
42004015821,5/09/2004,3,60,Car,Unknown
42004017414,5/09/2004,3,60,Car,FORD  
52004015482,5/09/2004,3,100,Car,FORD  
52004015496,5/09/2004,3,80,Car,HOLDEN
52004015588,5/09/2004,3,80,Car,NISSAN
52004015661,5/09/2004,2,70,Car,NISSAN
52004015678,5/09/2004,2,100,Car,HOLDEN
52004015824,5/09/2004,3,60,Truck,HOLDEN
52004016135,5/09/2004,3,70,Car,FORD  
12004015531,5/10/2004,2,60,Car,MITSUB
12004015696,5/10/2004,3,60,Car,FORD  
12004015707,5/10/2004,3,60,Car,TOYOTA
12004015723,5/10/2004,3,60,Truck,F LINE
12004015733,5/10/2004,3,60,Car,TOYOTA
12004015891,5/10/2004,2,60,Car,TOYOTA
12004017366,5/10/2004,3,60,Car,HOLDEN
12004019092,5/10/2004,3,60,Car,MITSUB
22004015351,5/10/2004,2,60,Motor Cycle,M GUZZ
22004015554,5/10/2004,3,60,Taxi,FORD  
22004015863,5/10/2004,3,60,Motor Cycle,DUCATI
22004015872,5/10/2004,3,60,Car,HYNDAI
22004015897,5/10/2004,3,50,Car,HOLDEN
22004015913,5/10/2004,3,100,Other Vehicle,HOLDEN
22004015921,5/10/2004,3,60,Taxi,FORD  
22004016053,5/10/2004,2,60,Taxi,FORD  
22004016191,5/10/2004,2,70,Car,CHRYS 
22004016333,5/10/2004,3,50,Car,MAZDA 
22004016810,5/10/2004,3,60,Car,HOLDEN
22004017046,5/10/2004,2,100,Car,FORD  
32004015423,5/10/2004,3,50,Truck,HOLDEN
32004015622,5/10/2004,2,70,Car,FORD  
32004015764,5/10/2004,3,60,Other Vehicle,TOYOTA
32004015954,5/10/2004,3,60,Truck,MITSUB
32004016502,5/10/2004,3,60,Car,HYNDAI
32004016521,5/10/2004,3,60,Truck,TOYOTA
32004016641,5/10/2004,3,50,Car,MAZDA 
42004015592,5/10/2004,2,60,Motor Cycle,Unknown
42004015597,5/10/2004,3,50,Car,B M W 
42004015605,5/10/2004,2,100,Truck,HOLDEN
42004015810,5/10/2004,2,60,Car,HOLDEN
42004016088,5/10/2004,2,60,Car,HOLDEN
42004016099,5/10/2004,2,60,Car,MITSUB
42004016292,5/10/2004,3,50,Car,TOYOTA
42004016362,5/10/2004,2,70,Car,SEAT  
42004016578,5/10/2004,3,70,Truck,WHITE 
42004016772,5/10/2004,3,80,Truck,NISSAN
42004017094,5/10/2004,3,80,Truck,FORD  
42004017705,5/10/2004,2,80,Bicycle,Unknown
52004015580,5/10/2004,3,60,Car,FORD  
52004015668,5/10/2004,2,100,Car,NISSAN
52004015903,5/10/2004,3,100,Tram,Unknown
52004016126,5/10/2004,3,70,Other Vehicle,Unknown
52004016443,5/10/2004,2,80,Car,KIA   
52004016748,5/10/2004,2,50,Car,TOYOTA
52004018903,5/10/2004,3,50,Car,MITSUB
12004015522,5/11/2004,3,60,Motor Cycle,SUZUKI
12004015850,5/11/2004,2,50,Motor Cycle,SUZUKI
12004015870,5/11/2004,3,60,Car,FORD  
12004015883,5/11/2004,3,60,Car,CHRYS 
12004015990,5/11/2004,2,50,Truck,TOYOTA
12004016052,5/11/2004,3,60,Motor Cycle,HONDA 
12004016291,5/11/2004,3,60,Car,FORD  
12004017024,5/11/2004,2,60,Car,MITSUB
22004015709,5/11/2004,3,60,Car,SUBARU
22004015759,5/11/2004,3,60,Car,HONDA 
22004015906,5/11/2004,3,70,Car,Unknown
22004015919,5/11/2004,1,100,Car,FORD  
22004016084,5/11/2004,2,100,Bicycle,Unknown
22004016824,5/11/2004,2,100,Car,FORD  
22004016859,5/11/2004,3,100,Truck,HOLDEN
22004017020,5/11/2004,3,80,Car,NISSAN
22004018776,5/11/2004,3,999,Car,HONDA 
32004015617,5/11/2004,3,70,Motor Cycle,H DAV 
32004015640,5/11/2004,2,60,Other Vehicle,TOYOTA
32004015744,5/11/2004,3,50,Car,FORD  
32004015932,5/11/2004,3,50,Truck,Unknown
32004015983,5/11/2004,2,60,Car,SUBARU
32004016060,5/11/2004,3,40,Car,HOLDEN
32004016178,5/11/2004,1,100,Taxi,FORD  
32004016346,5/11/2004,2,60,Car,FORD  
32004016392,5/11/2004,3,60,Car,HOLDEN
32004016539,5/11/2004,3,60,Truck,F LINE
32004017684,5/11/2004,3,70,Car,MAZDA 
42004015807,5/11/2004,2,50,Car,HOLDEN
42004015815,5/11/2004,3,60,Car,FORD  
42004015861,5/11/2004,3,60,Car,HOLDEN
42004016071,5/11/2004,2,80,Unknown,Unknown
42004016076,5/11/2004,3,70,Motor Cycle,YAMAHA
42004016101,5/11/2004,2,100,Car,TOYOTA
42004016393,5/11/2004,3,80,Bicycle,Unknown
42004016596,5/11/2004,2,60,Car,FORD  
42004016925,5/11/2004,3,80,Truck,TOYOTA
42004020416,5/11/2004,3,60,Car,VOLVO 
42004022373,5/11/2004,3,100,Car,FORD  
42005014788,5/11/2004,3,60,Car,Unknown
52004016021,5/11/2004,2,100,Truck,MERC B
52004016437,5/11/2004,3,50,Truck,Unknown
52004020763,5/11/2004,3,50,Car,HOLDEN
12004015692,5/12/2004,3,60,Car,SUBARU
12004015704,5/12/2004,3,60,Car,FORD  
12004015711,5/12/2004,2,70,Car,FORD  
12004015894,5/12/2004,3,50,Motor Cycle,DUCATI
12004015923,5/12/2004,3,60,Car,MITSUB
12004015942,5/12/2004,3,60,Truck,SUBARU
12004016607,5/12/2004,2,60,Car,MITSUB
12004019946,5/12/2004,3,60,Car,TOYOTA
22004015714,5/12/2004,3,50,Truck,HOLDEN
22004015927,5/12/2004,3,60,Motor Cycle,YAMAHA
22004016015,5/12/2004,3,60,Car,TOYOTA
22004016171,5/12/2004,3,60,Truck,Unknown
22004016174,5/12/2004,2,80,Car,Unknown
22004016339,5/12/2004,3,100,Other Vehicle,HOLDEN
22004016350,5/12/2004,2,60,Car,TOYOTA
22004016376,5/12/2004,2,60,Other Vehicle,FORD  
22004016377,5/12/2004,3,60,Car,TOYOTA
22004016695,5/12/2004,2,100,Truck,R ROV 
22004016834,5/12/2004,3,70,Bicycle,Unknown
32004015934,5/12/2004,2,60,Car,MITSUB
32004015961,5/12/2004,3,60,Car,FORD  
32004015982,5/12/2004,3,60,Bicycle,Unknown
32004015987,5/12/2004,2,80,Car,HOLDEN
32004016039,5/12/2004,3,50,Truck,VOLVO 
32004016220,5/12/2004,2,60,Car,Unknown
32004016890,5/12/2004,3,50,Car,TOYOTA
42004015940,5/12/2004,3,60,Car,FORD  
42004015951,5/12/2004,3,60,Unknown,Unknown
42004015962,5/12/2004,3,60,Truck,R ROV 
42004015966,5/12/2004,3,60,Car,NISSAN
42004016005,5/12/2004,3,50,Car,FORD  
42004016255,5/12/2004,3,80,Truck,NISSAN
42004016367,5/12/2004,3,50,Truck,TOYOTA
42004016388,5/12/2004,2,60,Car,FORD  
42004016541,5/12/2004,3,70,Truck,TOYOTA
42004016576,5/12/2004,4,50,Car,HOLDEN
42004016897,5/12/2004,3,60,Car,HYNDAI
42004017142,5/12/2004,2,80,Car,MITSUB
42004017402,5/12/2004,3,100,Car,HOLDEN
42004018704,5/12/2004,3,60,Car,FORD  
42004020197,5/12/2004,3,60,Car,HOLDEN
42004023899,5/12/2004,3,100,Car,Unknown
52004016016,5/12/2004,3,60,Car,DAEWOO
52004016147,5/12/2004,2,60,Car,FORD  
52004016271,5/12/2004,1,80,Car,FORD  
52004016794,5/12/2004,3,50,Car,HOLDEN
52004017519,5/12/2004,3,80,Car,HOLDEN
52004017573,5/12/2004,3,70,Car,NISSAN
12004016157,05/13/2004,3,60,Motor Cycle,SUZUKI
12004016161,05/13/2004,3,60,Bicycle,Unknown
12004016297,05/13/2004,3,80,Car,HYNDAI
12004018255,05/13/2004,3,60,Car,TOYOTA
12004018510,05/13/2004,3,60,Other Vehicle,TOYOTA
22004015747,05/13/2004,2,50,Tram,Unknown
22004016173,05/13/2004,2,60,Motor Cycle,VESPA 
22004016313,05/13/2004,2,60,Car,FORD  
22004016327,05/13/2004,3,60,Car,FORD  
22004016340,05/13/2004,3,50,Truck,TOYOTA
22004016733,05/13/2004,3,50,Car,HOLDEN
22004017010,05/13/2004,3,100,Car,FORD  
22004018873,05/13/2004,3,50,Car,TOYOTA
22004024251,05/13/2004,2,80,Truck,FORD  
32004016030,05/13/2004,3,50,Car,FORD  
32004016368,05/13/2004,3,40,Taxi,FORD  
32004016401,05/13/2004,3,60,Car,HONDA 
32004016722,05/13/2004,3,60,Truck,MAZDA 
32004016879,05/13/2004,3,60,Other Vehicle,HOLDEN
32004016882,05/13/2004,2,50,Car,MITSUB
32004016904,05/13/2004,2,60,Car,B M W 
32004017236,05/13/2004,2,60,Bicycle,Unknown
32004019703,05/13/2004,3,100,Car,TOYOTA
32004025152,05/13/2004,3,50,Car,FORD  
42004016086,05/13/2004,3,60,Car,HOLDEN
42004016087,05/13/2004,3,60,Motor Cycle,HONDA 
42004016093,05/13/2004,3,60,Car,HOLDEN
42004016095,05/13/2004,3,60,Car,HOLDEN
42004016113,05/13/2004,3,70,Car,MERC B
42004016254,05/13/2004,3,60,Car,FORD  
42004016395,05/13/2004,3,60,Car,TOYOTA
42004016500,05/13/2004,3,60,Car,HOLDEN
42004016531,05/13/2004,3,60,Car,TOYOTA
42004016566,05/13/2004,3,80,Bicycle,Unknown
42004016691,05/13/2004,2,110,Car,MITSUB
42004016769,05/13/2004,3,60,Truck,MITSUB
42004016920,05/13/2004,3,100,Car,FORD  
42004017739,05/13/2004,3,100,Car,Unknown
52004016098,05/13/2004,2,80,Car,MAZDA 
52004016144,05/13/2004,3,60,Bicycle,Unknown
52004016253,05/13/2004,3,40,Car,TOYOTA
52004016352,05/13/2004,3,50,Car,HOLDEN
52004016430,05/13/2004,3,80,Car,MITSUB
52004016448,05/13/2004,3,60,Car,HOLDEN
52004016559,05/13/2004,3,60,Car,TOYOTA
52004017158,05/13/2004,2,100,Car,FORD  
12004016044,05/14/2004,3,60,Car,HOLDEN
12004016158,05/14/2004,3,40,Car,MAZDA 
12004016192,05/14/2004,3,50,Car,Unknown
12004016194,05/14/2004,3,50,Car,Unknown
12004016303,05/14/2004,2,50,Bicycle,Unknown
12004016308,05/14/2004,3,60,Truck,MITSUB
12004016356,05/14/2004,3,50,Car,HOLDEN
12004016431,05/14/2004,2,60,Car,HYNDAI
12004016477,05/14/2004,3,60,Truck,ISUZU 
12004016627,05/14/2004,3,60,Car,TOYOTA
12004016675,05/14/2004,3,60,Car,MAZDA 
12004016841,05/14/2004,2,40,Truck,TOYOTA
12004016964,05/14/2004,2,60,Car,MERC B
12004017026,05/14/2004,3,60,Bicycle,Unknown
12004017582,05/14/2004,2,50,Car,Unknown
12004017593,05/14/2004,3,60,Car,MITSUB
22004016004,05/14/2004,2,60,Car,FORD  
22004016063,05/14/2004,3,50,Other Vehicle,FORD  
22004016186,05/14/2004,2,50,Taxi,FORD  
22004016508,05/14/2004,3,70,Car,MAZDA 
22004016692,05/14/2004,3,60,Bicycle,Unknown
22004016723,05/14/2004,3,60,Car,NISSAN
22004016735,05/14/2004,2,60,Car,HOLDEN
22004016822,05/14/2004,3,100,Car,FORD  
32004016019,05/14/2004,3,70,Truck,NISSAN
32004016408,05/14/2004,2,50,Car,HOLDEN
32004016460,05/14/2004,3,100,Car,HOLDEN
32004016534,05/14/2004,2,70,Bicycle,Unknown
32004016537,05/14/2004,2,100,Unknown,Unknown
32004016606,05/14/2004,3,60,Truck,ISUZU 
32004016610,05/14/2004,2,50,Car,FORD  
32004016624,05/14/2004,3,70,Car,PEUG  
32004016776,05/14/2004,1,100,Car,FORD  
32004016924,05/14/2004,3,80,Other Vehicle,FORD  
32004017633,05/14/2004,3,60,Other Vehicle,MAZDA 
32004018229,05/14/2004,3,50,Car,FORD  
32004018539,05/14/2004,3,100,Car,TOYOTA
32004024369,05/14/2004,3,50,Car,HOLDEN
42004016090,05/14/2004,3,60,Truck,ISUZU 
42004016116,05/14/2004,2,100,Car,TOYOTA
42004016532,05/14/2004,3,70,Tram,Unknown
42004017704,05/14/2004,3,60,Bicycle,Unknown
42004018061,05/14/2004,3,60,Truck,DAIHAT
42004018939,05/14/2004,2,50,Car,HOLDEN
52004016120,05/14/2004,2,60,Car,FORD  
52004016251,05/14/2004,3,60,Car,TOYOTA
52004016274,05/14/2004,1,50,Car,MERC B
52004016311,05/14/2004,3,80,Motor Cycle,KAWASA
52004016447,05/14/2004,3,60,Car,FORD  
52004016785,05/14/2004,2,100,Car,Unknown
52004016809,05/14/2004,2,100,Truck,TOYOTA
52004017576,05/14/2004,2,60,Car,MAZDA 
52004017796,05/14/2004,2,60,Car,HOLDEN
12004016153,05/15/2004,3,60,Truck,HOLDEN
12004016193,05/15/2004,3,60,Car,B M W 
12004016492,05/15/2004,3,60,Car,HOLDEN
12004016629,05/15/2004,2,60,Car,Unknown
12004017316,05/15/2004,3,80,Car,Unknown
12004017401,05/15/2004,3,60,Car,TOYOTA
12004030752,05/15/2004,3,80,Car,FORD  
22004016077,05/15/2004,3,100,Car,HOLDEN
22004016169,05/15/2004,2,100,Bicycle,Unknown
22004016185,05/15/2004,3,100,Motor Cycle,HONDA 
22004016342,05/15/2004,3,60,Car,VOLKS 
22004016726,05/15/2004,3,50,Truck,FORD  
22004017486,05/15/2004,3,100,Car,MAZDA 
22004017813,05/15/2004,2,999,Car,DAIHAT
22004019421,05/15/2004,3,60,Car,B M W 
22004024358,05/15/2004,2,100,Other Vehicle,HOLDEN
32004016213,05/15/2004,3,60,Car,HOLDEN
32004016406,05/15/2004,3,60,Car,FORD  
32004016423,05/15/2004,3,80,Car,TOYOTA
32004016616,05/15/2004,3,60,Car,TOYOTA
32004016628,05/15/2004,3,60,Car,FORD  
32004016645,05/15/2004,1,100,Car,FORD  
32004016760,05/15/2004,3,60,Other Vehicle,Unknown
32004016892,05/15/2004,2,70,Car,HOLDEN
32004017577,05/15/2004,2,50,Car,TOYOTA
32004018653,05/15/2004,2,60,Motor Cycle,SUZUKI
32004019228,05/15/2004,2,60,Car,MITSUB
32004019720,05/15/2004,3,60,Car,TOYOTA
42004016154,05/15/2004,1,60,Truck,TOYOTA
42004016243,05/15/2004,3,50,Car,HOLDEN
42004016479,05/15/2004,1,50,Truck,MITSUB
42004016567,05/15/2004,2,60,Car,FORD  
42004016581,05/15/2004,3,70,Car,TOYOTA
42004016588,05/15/2004,3,70,Car,HOLDEN
42004016677,05/15/2004,2,100,Other Vehicle,SUBARU
42004017088,05/15/2004,3,80,Car,MITSUB
42004019104,05/15/2004,3,100,Car,MITSUB
52004016107,05/15/2004,2,100,Motor Cycle,HONDA 
52004016263,05/15/2004,3,60,Other Vehicle,HOLDEN
52004016354,05/15/2004,3,90,Car,MAZDA 
52004016417,05/15/2004,3,80,Car,SUBARU
52004016419,05/15/2004,3,70,Car,TOYOTA
52004016441,05/15/2004,3,100,Car,TOYOTA
52004016446,05/15/2004,3,100,Car,HOLDEN
52004016457,05/15/2004,1,60,Car,HOLDEN
52004017296,05/15/2004,2,100,Car,TOYOTA
52004017303,05/15/2004,2,60,Truck,Unknown
52004017318,05/15/2004,2,100,Car,HOLDEN
12004016000,05/16/2004,3,60,Truck,FORD  
